EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, TORTOSA - OBSERVATORIO DEL EBRO (STAID: 236).
Blended and updated with sources: 100729 155245 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100729,19390120,    0,    0
100729,19390121,    0,    0
100729,19390122,    0,    0
100729,19390123,    0,    0
100729,19390124,    0,    0
100729,19390125,   48,    0
100729,19390126,    0,    0
100729,19390127,    0,    0
100729,19390128,   70,    0
100729,19390129,    0,    0
100729,19390130,    0,    0
100729,19390131,    0,    0
100729,19390201,    0,    0
100729,19390202,    0,    0
100729,19390203,    0,    0
100729,19390204,    0,    0
100729,19390205,    0,    0
100729,19390206,    0,    0
100729,19390207,    0,    0
100729,19390208,    0,    0
100729,19390209,    0,    0
100729,19390210,    0,    0
100729,19390211,    0,    0
100729,19390212,    0,    0
100729,19390213,    0,    0
100729,19390214,    0,    0
100729,19390215,    0,    0
100729,19390216,    0,    0
100729,19390217,    0,    0
100729,19390218,    0,    0
100729,19390219,    0,    0
100729,19390220,    0,    0
100729,19390221,    0,    0
100729,19390222,    0,    0
100729,19390223,   29,    0
100729,19390224,   86,    0
100729,19390225,  112,    0
100729,19390226,    0,    0
100729,19390227,    0,    0
100729,19390228,    0,    0
100729,19390301,    0,    0
100729,19390302,    0,    0
100729,19390303,    0,    0
100729,19390304,    0,    0
100729,19390305,    0,    0
100729,19390306,    0,    0
100729,19390307,    0,    0
100729,19390308,    0,    0
100729,19390309,    0,    0
100729,19390310,    0,    0
100729,19390311,    0,    0
100729,19390312,    0,    0
100729,19390313,    0,    0
100729,19390314,    0,    0
100729,19390315,    0,    0
100729,19390316,    0,    0
100729,19390317,    0,    0
100729,19390318,    0,    0
100729,19390319,    0,    0
100729,19390320,    0,    0
100729,19390321,    0,    0
100729,19390322,    0,    0
100729,19390323,    0,    0
100729,19390324,    0,    0
100729,19390325,    0,    0
100729,19390326,   41,    0
100729,19390327,    0,    0
100729,19390328,    2,    0
100729,19390329,    0,    0
100729,19390330,    8,    0
100729,19390331,  323,    0
100729,19390401,   80,    0
100729,19390402,    0,    0
100729,19390403,    0,    0
100729,19390404,    0,    0
100729,19390405,    0,    0
100729,19390406,   28,    0
100729,19390407,    0,    0
100729,19390408,   71,    0
100729,19390409,    0,    0
100729,19390410,    0,    0
100729,19390411,    0,    0
100729,19390412,    0,    0
100729,19390413,    0,    0
100729,19390414,    0,    0
100729,19390415,   38,    0
100729,19390416,    0,    0
100729,19390417,    0,    0
100729,19390418,    0,    0
100729,19390419,    0,    0
100729,19390420,    0,    0
100729,19390421,    0,    0
100729,19390422,    0,    0
100729,19390423,    0,    0
100729,19390424,    0,    0
100729,19390425,    0,    0
100729,19390426,    0,    0
100729,19390427,    0,    0
100729,19390428,   75,    0
100729,19390429,    0,    0
100729,19390430,    0,    0
100729,19390501,  288,    0
100729,19390502,   97,    0
100729,19390503,    0,    0
100729,19390504,    0,    0
100729,19390505,    0,    0
100729,19390506,    0,    0
100729,19390507,    7,    0
100729,19390508,    0,    0
100729,19390509,    0,    0
100729,19390510,    0,    0
100729,19390511,    0,    0
100729,19390512,    0,    0
100729,19390513,    0,    0
100729,19390514,    0,    0
100729,19390515,    0,    0
100729,19390516,    0,    0
100729,19390517,   43,    0
100729,19390518,   22,    0
100729,19390519,   10,    0
100729,19390520,    5,    0
100729,19390521,    0,    0
100729,19390522,    0,    0
100729,19390523,    0,    0
100729,19390524,    0,    0
100729,19390525,    0,    0
100729,19390526,    0,    0
100729,19390527,    0,    0
100729,19390528,    0,    0
100729,19390529,    0,    0
100729,19390530,    0,    0
100729,19390531,    0,    0
100729,19390601,    0,    0
100729,19390602,    0,    0
100729,19390603,  398,    0
100729,19390604,   25,    0
100729,19390605,    0,    0
100729,19390606,  103,    0
100729,19390607,    1,    0
100729,19390608,    0,    0
100729,19390609,    0,    0
100729,19390610,    0,    0
100729,19390611,    0,    0
100729,19390612,    7,    0
100729,19390613,   41,    0
100729,19390614,    0,    0
100729,19390615,    0,    0
100729,19390616,    0,    0
100729,19390617,    0,    0
100729,19390618,   17,    0
100729,19390619,    0,    0
100729,19390620,    0,    0
100729,19390621,    0,    0
100729,19390622,    1,    0
100729,19390623,    0,    0
100729,19390624,    0,    0
100729,19390625,    0,    0
100729,19390626,  163,    0
100729,19390627,    2,    0
100729,19390628,    0,    0
100729,19390629,    0,    0
100729,19390630,    0,    0
100729,19390701,    0,    0
100729,19390702,    0,    0
100729,19390703,    0,    0
100729,19390704,    0,    0
100729,19390705,    0,    0
100729,19390706,    0,    0
100729,19390707,    0,    0
100729,19390708,    0,    0
100729,19390709,    0,    0
100729,19390710,    0,    0
100729,19390711,    0,    0
100729,19390712,   18,    0
100729,19390713,    0,    0
100729,19390714,    0,    0
100729,19390715,    0,    0
100729,19390716,    0,    0
100729,19390717,    0,    0
100729,19390718,    0,    0
100729,19390719,    0,    0
100729,19390720,    7,    0
100729,19390721,    0,    0
100729,19390722,   43,    0
100729,19390723,    0,    0
100729,19390724,    0,    0
100729,19390725,    0,    0
100729,19390726,   84,    0
100729,19390727,    0,    0
100729,19390728,    0,    0
100729,19390729,    0,    0
100729,19390730,    0,    0
100729,19390731,    0,    0
100729,19390801,    0,    0
100729,19390802,    0,    0
100729,19390803,    0,    0
100729,19390804,    0,    0
100729,19390805,  400,    0
100729,19390806,  119,    0
100729,19390807,    3,    0
100729,19390808,    0,    0
100729,19390809,    0,    0
100729,19390810,    0,    0
100729,19390811,    0,    0
100729,19390812,    0,    0
100729,19390813,    0,    0
100729,19390814,    0,    0
100729,19390815,    0,    0
100729,19390816,    0,    0
100729,19390817,    0,    0
100729,19390818,    0,    0
100729,19390819,   20,    0
100729,19390820,   15,    0
100729,19390821,   43,    0
100729,19390822,   36,    0
100729,19390823,   90,    0
100729,19390824,    0,    0
100729,19390825,    0,    0
100729,19390826,    0,    0
100729,19390827,    0,    0
100729,19390828,    0,    0
100729,19390829,    0,    0
100729,19390830,   54,    0
100729,19390831,    0,    0
100729,19390901,    0,    0
100729,19390902,    0,    0
100729,19390903,    0,    0
100729,19390904,    0,    0
100729,19390905,    0,    0
100729,19390906,    0,    0
100729,19390907,    0,    0
100729,19390908,    0,    0
100729,19390909,    0,    0
100729,19390910,    0,    0
100729,19390911,    0,    0
100729,19390912,   31,    0
100729,19390913,    0,    0
100729,19390914,    0,    0
100729,19390915,    0,    0
100729,19390916,    0,    0
100729,19390917,   15,    0
100729,19390918,    0,    0
100729,19390919,    0,    0
100729,19390920,  107,    0
100729,19390921,   13,    0
100729,19390922,  184,    0
100729,19390923,    4,    0
100729,19390924,    0,    0
100729,19390925,    0,    0
100729,19390926,  208,    0
100729,19390927,    0,    0
100729,19390928,   79,    0
100729,19390929,   10,    0
100729,19390930,    0,    0
100729,19391001,    0,    0
100729,19391002,    4,    0
100729,19391003,   11,    0
100729,19391004,    3,    0
100729,19391005,    0,    0
100729,19391006,    0,    0
100729,19391007,    0,    0
100729,19391008,    0,    0
100729,19391009,    0,    0
100729,19391010,    0,    0
100729,19391011,    0,    0
100729,19391012,    0,    0
100729,19391013,    0,    0
100729,19391014,    0,    0
100729,19391015,    0,    0
100729,19391016,    0,    0
100729,19391017,   18,    0
100729,19391018,   14,    0
100729,19391019,    0,    0
100729,19391020,   52,    0
100729,19391021,    0,    0
100729,19391022,   19,    0
100729,19391023,    0,    0
100729,19391024,    0,    0
100729,19391025,    0,    0
100729,19391026,    0,    0
100729,19391027,    0,    0
100729,19391028,    0,    0
100729,19391029,    0,    0
100729,19391030,   11,    0
100729,19391031,   26,    0
100729,19391101,   20,    0
100729,19391102,    0,    0
100729,19391103,   22,    0
100729,19391104,   11,    0
100729,19391105,    0,    0
100729,19391106,    0,    0
100729,19391107,    0,    0
100729,19391108,    0,    0
100729,19391109,    0,    0
100729,19391110,    2,    0
100729,19391111,  307,    0
100729,19391112,  375,    0
100729,19391113,    6,    0
100729,19391114,    0,    0
100729,19391115,    0,    0
100729,19391116,    0,    0
100729,19391117,    0,    0
100729,19391118,    0,    0
100729,19391119,    0,    0
100729,19391120,    0,    0
100729,19391121,    0,    0
100729,19391122,    0,    0
100729,19391123,    0,    0
100729,19391124,    0,    0
100729,19391125,    0,    0
100729,19391126,    0,    0
100729,19391127,    0,    0
100729,19391128,    0,    0
100729,19391129,    0,    0
100729,19391130,    0,    0
100729,19391201,    0,    0
100729,19391202,    0,    0
100729,19391203,    0,    0
100729,19391204,    0,    0
100729,19391205,   55,    0
100729,19391206,    0,    0
100729,19391207,    0,    0
100729,19391208,    0,    0
100729,19391209,    0,    0
100729,19391210,    5,    0
100729,19391211,    0,    0
100729,19391212,    0,    0
100729,19391213,    0,    0
100729,19391214,    0,    0
100729,19391215,   16,    0
100729,19391216,    0,    0
100729,19391217,  104,    0
100729,19391218,   71,    0
100729,19391219,    0,    0
100729,19391220,    0,    0
100729,19391221,    0,    0
100729,19391222,    0,    0
100729,19391223,    0,    0
100729,19391224,  208,    0
100729,19391225,   20,    0
100729,19391226,    0,    0
100729,19391227,    0,    0
100729,19391228,    0,    0
100729,19391229,    0,    0
100729,19391230,    0,    0
100729,19391231,    0,    0
100729,19400101,   29,    0
100729,19400102,  247,    0
100729,19400103,   91,    0
100729,19400104,    0,    0
100729,19400105,    0,    0
100729,19400106,    0,    0
100729,19400107,    0,    0
100729,19400108,    0,    0
100729,19400109,    0,    0
100729,19400110,   12,    0
100729,19400111,   18,    0
100729,19400112,    0,    0
100729,19400113,   29,    0
100729,19400114,    6,    0
100729,19400115,    0,    0
100729,19400116,    0,    0
100729,19400117,    0,    0
100729,19400118,    0,    0
100729,19400119,    3,    0
100729,19400120,    0,    0
100729,19400121,   19,    0
100729,19400122,   85,    0
100729,19400123,    0,    0
100729,19400124,    0,    0
100729,19400125,    0,    0
100729,19400126,    0,    0
100729,19400127,    0,    0
100729,19400128,    0,    0
100729,19400129,    0,    0
100729,19400130,    0,    0
100729,19400131,    1,    0
100729,19400201,    0,    0
100729,19400202,  134,    0
100729,19400203,    0,    0
100729,19400204,    0,    0
100729,19400205,    0,    0
100729,19400206,    0,    0
100729,19400207,    0,    0
100729,19400208,    0,    0
100729,19400209,    0,    0
100729,19400210,    0,    0
100729,19400211,    0,    0
100729,19400212,    0,    0
100729,19400213,    0,    0
100729,19400214,    0,    0
100729,19400215,    0,    0
100729,19400216,    0,    0
100729,19400217,   18,    0
100729,19400218,    0,    0
100729,19400219,    0,    0
100729,19400220,    0,    0
100729,19400221,    0,    0
100729,19400222,    1,    0
100729,19400223,    0,    0
100729,19400224,    0,    0
100729,19400225,    0,    0
100729,19400226,    0,    0
100729,19400227,    0,    0
100729,19400228,    0,    0
100729,19400229,    0,    0
100729,19400301,   13,    0
100729,19400302,    0,    0
100729,19400303,    0,    0
100729,19400304,    0,    0
100729,19400305,    0,    0
100729,19400306,    0,    0
100729,19400307,    0,    0
100729,19400308,    0,    0
100729,19400309,    0,    0
100729,19400310,    0,    0
100729,19400311,    6,    0
100729,19400312,    0,    0
100729,19400313,    0,    0
100729,19400314,    0,    0
100729,19400315,   60,    0
100729,19400316,    0,    0
100729,19400317,    0,    0
100729,19400318,    0,    0
100729,19400319,    0,    0
100729,19400320,    0,    0
100729,19400321,    0,    0
100729,19400322,    0,    0
100729,19400323,    0,    0
100729,19400324,   32,    0
100729,19400325,   84,    0
100729,19400326,    0,    0
100729,19400327,    0,    0
100729,19400328,    0,    0
100729,19400329,    0,    0
100729,19400330,    0,    0
100729,19400331,    0,    0
100729,19400401,    0,    0
100729,19400402,   17,    0
100729,19400403,    0,    0
100729,19400404,    0,    0
100729,19400405,    0,    0
100729,19400406,    0,    0
100729,19400407,    0,    0
100729,19400408,    0,    0
100729,19400409,    0,    0
100729,19400410,    9,    0
100729,19400411,    0,    0
100729,19400412,    0,    0
100729,19400413,    0,    0
100729,19400414,    0,    0
100729,19400415,    0,    0
100729,19400416,    0,    0
100729,19400417,   55,    0
100729,19400418,    0,    0
100729,19400419,    0,    0
100729,19400420,    0,    0
100729,19400421,    0,    0
100729,19400422,    0,    0
100729,19400423,   73,    0
100729,19400424,    0,    0
100729,19400425,    0,    0
100729,19400426,    6,    0
100729,19400427,    0,    0
100729,19400428,    0,    0
100729,19400429,   29,    0
100729,19400430,    8,    0
100729,19400501,   40,    0
100729,19400502,    0,    0
100729,19400503,    6,    0
100729,19400504,    0,    0
100729,19400505,    0,    0
100729,19400506,    0,    0
100729,19400507,    0,    0
100729,19400508,    0,    0
100729,19400509,   67,    0
100729,19400510,    0,    0
100729,19400511,    0,    0
100729,19400512,    0,    0
100729,19400513,    0,    0
100729,19400514,   34,    0
100729,19400515,   90,    0
100729,19400516,    0,    0
100729,19400517,    0,    0
100729,19400518,    0,    0
100729,19400519,    0,    0
100729,19400520,    2,    0
100729,19400521,   22,    0
100729,19400522,    2,    0
100729,19400523,    0,    0
100729,19400524,    0,    0
100729,19400525,    0,    0
100729,19400526,    0,    0
100729,19400527,    0,    0
100729,19400528,   40,    0
100729,19400529,    0,    0
100729,19400530,    0,    0
100729,19400531,    0,    0
100729,19400601,    0,    0
100729,19400602,    0,    0
100729,19400603,    0,    0
100729,19400604,    0,    0
100729,19400605,    6,    0
100729,19400606,    0,    0
100729,19400607,    0,    0
100729,19400608,    3,    0
100729,19400609,    4,    0
100729,19400610,    0,    0
100729,19400611,  122,    0
100729,19400612,  247,    0
100729,19400613,    0,    0
100729,19400614,   58,    0
100729,19400615,    0,    0
100729,19400616,    0,    0
100729,19400617,    0,    0
100729,19400618,    0,    0
100729,19400619,    5,    0
100729,19400620,  187,    0
100729,19400621,  114,    0
100729,19400622,   44,    0
100729,19400623,   44,    0
100729,19400624,   11,    0
100729,19400625,    0,    0
100729,19400626,    0,    0
100729,19400627,    0,    0
100729,19400628,    0,    0
100729,19400629,    0,    0
100729,19400630,    0,    0
100729,19400701,    0,    0
100729,19400702,    0,    0
100729,19400703,    0,    0
100729,19400704,    0,    0
100729,19400705,    0,    0
100729,19400706,    8,    0
100729,19400707,    0,    0
100729,19400708,    0,    0
100729,19400709,    0,    0
100729,19400710,    0,    0
100729,19400711,    0,    0
100729,19400712,    0,    0
100729,19400713,    0,    0
100729,19400714,    0,    0
100729,19400715,    3,    0
100729,19400716,    0,    0
100729,19400717,    0,    0
100729,19400718,    0,    0
100729,19400719,    0,    0
100729,19400720,    0,    0
100729,19400721,    0,    0
100729,19400722,    0,    0
100729,19400723,    0,    0
100729,19400724,    0,    0
100729,19400725,    0,    0
100729,19400726,    0,    0
100729,19400727,    0,    0
100729,19400728,    0,    0
100729,19400729,   16,    0
100729,19400730,    0,    0
100729,19400731,    0,    0
100729,19400801,    0,    0
100729,19400802,    0,    0
100729,19400803,    0,    0
100729,19400804,    0,    0
100729,19400805,    0,    0
